	id	comment	label
319	train_000319	hâm_mộ minh_nhật đọc tác_phẩm trà sữa tâm_hồn văn_phong nhân_văn cảm_xúc mua quyển gió dừng chân vô củng thất_vọng cốt_truyện lộn_xộn truyện liên_kết truyện kia nhân_vật truyện phức tâp rối_bù nội_dung đặc_sắc đa_số xoay quanh công_việc tình tan_vỡ nhân_vật cộng duy_nhất tác bìa thiết_kế đơn_giản trang_nhã tông màu hồng	1
320	train_000320	đóng_gói hàng đẹp chất_lượng	0
321	train_000321	chất_lượng sản_phẩm kém yếu sôi ụt ụt trứng ko chín sai_lầm	1
322	train_000322	hàng giao hình_ảnh nhãn_mác đè	1
323	train_000323	hàg giá	0
324	train_000324	bánh_dẻo ngon vô_cùng giá_cả rẻ chát mn thử ủng_hộ chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp tiền	0
325	train_000325	k sét miệng thân bình thôivề lạnh nóng nóng bình thành bình nóng nóng bỏng	1
326	train_000326	hãi htc lag má cọc note	1
327	train_000327	giao hàng đóng_gói cẩn_thận shop nhiệt_tình	0
328	train_000328	shop gói hàng hộp k móp méo j điem m hàng auth m mua dự_trữ hộp nhân hàng sale	0
329	train_000329	đồng_tiền chất_lượng sản_phẩm tuyệt_vời	0
330	train_000330	son_đẹp giao hàng	0
331	train_000331	giao hàng nhắn_tin k thèm trả_lời	0
332	train_000332	sản_phẩm cứt dẹp mẹ đi chất_lượng sản_phẩm kém	1
333	train_000333	tiki sách mua ko mã_vậy in ko mã khai_báo sách hãng	1
334	train_000334	đóng_gói sản_phẩm đẹp shop phục_vụ tiền giao hàng hơi một_chút chất_lượng sp	0
335	train_000335	hàng_y hình giày hơi cứng xíu đóng_gói	0
336	train_000336	chất_lượng sản_phẩm kém hàng tệ hàng shopee giúp ko	1
337	train_000337	nhà_sách đầu_sách chọn_lọc bé hấp_dẫn nhà_sách đóng_gói đẹp chất_lượng sách râtd giao hàng mong nhà_sách phát_triển chọn_lựa đầu_sách trẻ	0
338	train_000338	đóng_gói sản_phẩm đẹp mua hàng shop tặng kèm xà_bông vui vui	0
339	train_000339	huhu kitkat tí hình_như kitkat nhật_ăn vẻ kitkat hộ ăn_không nổi to_đùng bé_nhỏ gaỉm độ ok bánh xốp hợp phủ socola <	1
340	train_000340	đọc quyển sách thạch_cảm_thấy có_lẽ hợp văn_phong thạch thấm sâu_sắc văn thạch đọc quyển sách xong câu_chuyện đàn_bà thạch sáo_rỗng type nhân_vật gán đau_khổ gọi đ tình_yêu thành tình_huống đặc_sắc viết văn văn tản_văn quen đọc truyện_dài hơi hụt_hẫng	1
341	train_000341	chất_lượng sản_phẩm cay lắm mua gói sốt đỡ cay	0
342	train_000342	bàn_phím chán tiền đấy	1
343	train_000343	lột mảng to dày đợi dưỡng kem trắng	0
344	train_000344	ok giày	0
345	train_000345	shop gui hang ko dung nhu hinh	1
346	train_000346	sài đk chết máy	1
347	train_000347	hàng chuẩn nhiệt_tình phục_vụ	0
348	train_000348	bền màu	0
349	train_000349	đóng_gói sản_phẩm đẹp giao hàng ốp đẹp màu hơi tối ảnh mạng	0
350	train_000350	e tưởng màu đen dè màu v y chang con_nít	1
351	train_000351	hài_lòng giao hàng chuột cầm đầm chắc_tay chuột đầm hơi do_chuột nút chỗ ngón nút chuột cứng hơi nhấn kết_nối thiết_bị tuyệt_vời thiết_bị tiền mua	0
352	train_000352	áo hẳn hìnhthô vải xù	1
353	train_000353	shop phục_vụ sản_phẩm	0
354	train_000354	dung_lượng sim đc kích_hoạt k bit dc sóng tạm đc	0
355	train_000355	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp shop phục_vụ shop phục_vụ tiền giao hàng ck thíchnhìn đẹp cám on shop nhu câu ủng_hộ tiếp	0
356	train_000356	hàng ok shop hơi nóng tốc_độ mạng ổn_định chất_lượng sản_phẩm tuyệt_vời	0
357	train_000357	xịn	0
358	train_000358	máy_rẻ chạy ổn	0
359	train_000359	hàng giao hàng sản_phẩm oke	0
360	train_000360	tiền đấy chất xấu hàng gia_công	1
361	train_000361	ko mượt trc	1
362	train_000362	mạch ổn	0
363	train_000363	máy lỗi hở viền công_ty kiểm_tra ko kết_luận đổi máy ko máy hỏng	1
364	train_000364	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp	0
365	train_000365	vẻ đẹp hà_nội thể_hiện vẻ đẹp	1
366	train_000366	giá ế	1
367	train_000367	tất xầu	1
368	train_000368	đồng_hồ chốt điều_chỉnh chất_lượng sản_phẩm kém	1
369	train_000369	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp giao hàng hàng đẹp mềm nhẹ dầy_dặn đẹp ủng_hộ shop dài_dài	0
370	train_000370	đồng gói sản_phẩm	0
371	train_000371	hạt bầu ươm nẩy mầm	1
372	train_000372	mặc_dù đóng_gói trông hàng cũ vỏ chỗ móp viền vàng tróc xung_quanh khô cầm nhẹ_tênh chuốt mi cảm_giác nặng_trĩu vón cục mua hàng shopee đầu	1
373	train_000373	kem trị sẹo review nè baking soda ok mua tẩy_rửa nhà_tắm ổn gói hàng kỹ_lưỡng móp méo giao hàng quy_định xem_xét thử nhập mấy đồ_dùng gia_đình xinh_xinh ủng_hộ nè	0
374	train_000374	đóng_gói sản_phẩm đẹp giao hàng đc shop tặng kèm dây buộc tóc xì xì khói	0
375	train_000375	chất_lượng sp ok	0
376	train_000376	sản_phẩm bọt lắm cảm_giác sạch mn mua sản phầm lọ sữa rửa mặt tiền	0
377	train_000377	mua đk học dây cắm điện vcl	1
378	train_000378	máy_đẹp ok tầm tiền	0
379	train_000379	shop phục_vụ sp deprất tiềnhj	0
380	train_000380	mua	0
381	train_000381	đóng_gói sản_phẩm đẹp giao hàng	0
382	train_000382	nhựa dày gói hàng ship	0
383	train_000383	giày đẹp nhẹ giao hàng ủng_hộ	0
384	train_000384	sản_phẩm_chất_lượng chuẩn auth ưng y hình shop thân_thiện ủng_hộ tiếp nà	0
385	train_000385	áo mặc đẹp hơi ngắn xíu	0
386	train_000386	kẹp mềm k dc điện thoai	1
387	train_000387	đóng_gói hàng k cẩn_thận bì nilong dính chặt áo gỡ mãi k mua hàng dặn shop kiểm_tra kĩ bất_cẩn quáchất áo vải quần xấu video cẩn cảnh tí mail gửi k sợ lỗi shop đền k ma đùn_đẩy trách_nhiệm	1
388	train_000388	sai phỉa tự_nhiên samsung chip đắt tiền cảm_biến ảnh đắt tiền thế_giới khái_niệm video thiế trơn thiết_bị camera máy trơn camera thiết_bị dân phim chụp ảnh mê phim video camera samsung trơn đối_thủ chứng_tỏ chip thuật_toán cảm_biến cầu_toàn ảnh ọt video cực_kỳ khắt_khe	0
389	train_000389	chất_lượng sản_phẩm tuyệt vờinước hoa mùi thơm tươi mátdễ	0
390	train_000390	hàng giao chất_lượng gủi công_suất bể thất_vọng	1
391	train_000391	xuất_sắc giá ngon thơm	0
392	train_000392	quần size ống chật quần mua chợtúi ngắn nữanhét điện_thoại lòi	1
393	train_000393	hàng đẹp tiền shop phục_vụ	0
394	train_000394	kêu	1
395	train_000395	chất_lượng sản_phẩm kém xạc ấm nhẹ	1
396	train_000396	chất_lượng hàng đóng_gói đẹp máy đẹp tiền shop phục_vụ	0
397	train_000397	mong reply cải_thiện sản_phẩm khách_hàng mua	1
398	train_000398	giá rẻ tinh_dầu loãng nắp lọ thuận_tiện	1
399	train_000399	chim ưng lều to chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm	0
400	train_000400	lol	1
401	train_000401	mua đeo chạy sai liên_hệ shop bảo_hành shop ko trả_lời lừa	1
402	train_000402	màu giao màu đặt_hàng k trướcthất vọng toàn màu xấu	1
403	train_000403	gói hàng ẩu bịch sữa rách	1
404	train_000404	đóng_gói sản_phẩm đẹp thử cảm_quan cushion xinh son chuẩn băng đô đẹp mềm mịn đóng_gói sản_phẩm đẹp giao hàng	0
405	train_000405	chất_liệu vải cực_kì xấu	1
406	train_000406	sp k khô nhão sạn	1
407	train_000407	quá_tệ đặt_hàng mặt xanh giao hàng mặt trắng	1
408	train_000408	giày đẹp hình mua đôi chất_lượng mua đôi màu tiền giao hàng	0
409	train_000409	shop lừa_đảo treo đầu dê thịt chó địt_mẹ tiền	1
410	train_000410	phím hỏng k bấm đc chữ đéo lừa_đảo đừng mua đồ shop đm đc phím kịp cười ức lừa trắng_trợn	1
411	train_000411	sản_phẩm cặc đéo xài lừa_đảo	1
412	train_000412	chất_lượng sản_phẩm tuyệt_vời shop tận_tình độ bền	0
413	train_000413	ok giầy đẹp hình tks	0
414	train_000414	tả mỏng hình_ảnh in k sắc nét đầu nghi_ngờ tả giả mặc dị_ứng nổi đỏ khắp mông ngưng k mặc hnay mặc y nổi đỏ khắp mông nghi_ngờ chất_lượng nguồn_gốc xuất_xứ tả	1
415	train_000415	hũ nhựa nắp kép sạch_sẽ	0
416	train_000416	sản_phẩm tuyệt_vời giao hàng	0
417	train_000417	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp shop phục_vụ	0
418	train_000418	hàng shop đăng chất_lượng	0
419	train_000419	chất_lượng sản_phẩm tệ cáp sạc đi kèm shop kiểm_tra hàng shop phản_hồi ol biện_minh cam hàng cáp sạc bảo ảnh k gửi ăn_nói thô_lỗ khách_hàng shop nhẹ_nhàng nịnh_nọt	1
420	train_000420	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp shop phục_vụ tiền giao hàng lạp thịt nạt ngon	0
421	train_000421	c chủ dthương nhiệt_tình mấy phụ_kiện cưng lắm	0
422	train_000422	vali vết xước ksao màu đẹp hàng chuẩn kt độ bền ok lunn shop phục_vụ tiền giao hàng	0
423	train_000423	chất_lượng sản_phẩm tuyệt_vời ghi_chú đongs nguyên hộp shop ko hộp ko	0
424	train_000424	sách chập góc ko vui lắm bìa mềm giấy mỏng mong_muốn mua tưởng giấy ok xíu mua tiki chục quyển r ko vui sách chập góc r rách bìa	1
425	train_000425	son_fake đánh môi k bám	1
426	train_000426	bật chế_độ full screen lướt web đọc báo khó_chịu màu_sắc ko bật chế_độ phím ảo đỡ ám vàng ko đọc nội_dung	1
427	train_000427	xấu s active vn s active hình_như thẻ_nhớ lăn_tăn s active thẻ_nhớ	1
428	train_000428	hà_nội kỷ_niệm đại_lễ thăng_long hà_nội ý_nghĩa chút tiền sửa_sang vỉa_hè xung_quanh hồ hoàn_kiếm dự_án tỷ đồng xây_dựng giúp đắc ang hai cầu đi	1
429	train_000429	tiền ok	0
430	train_000430	giao hàng goi bọc hàng tạm tạm dán ok mong miềng dàn kì_vọng ko bong mua shop tương_lai	0
431	train_000431	giao đoen hàng	1
432	train_000432	màn_hình j prime	0
433	train_000433	đi êm chân lắm shop	0
434	train_000434	kém bảo hàng lỗi báo thèm trả_lời kém chất_lượng tư_vấn	1
435	train_000435	kem mịn tệp màu hóa in nhẹ mặt tự_nhiên	0
436	train_000436	chất_lượng sản_phẩm đẹptuy bé mặc hơi rộng chút	0
437	train_000437	nạp thẻ báo shopee giải_quyết tiền shop có_lẽ đc thanh_toán shop vô trách_nhiệm mua liên_lạc báo ko nạp hàng ko tâm cân_nhắc mua tiền ngu	1
438	train_000438	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chất_lượng sản_phẩm tuyệt_vời giao hàng tiền	0
439	train_000439	giao hàng shop ko kiểm hàng ntn	1
440	train_000440	mong_đợi ủng_hộ shop dài_dài	0
441	train_000441	hàng đẹp ủng_hộ chúc shop buôn may đắt	0
442	train_000442	shop phục_vụ màu_sắc_đẹp chất hoi nilong giá rẻ	0
443	train_000443	tiền giao hàng chậm shop phục_vụ kém	1
444	train_000444	đỏ gạch cam đất_đỏ đất màu đỏ đất đẹp sảy bảy ưng lắm màu đỏ gạch đỏ	0
445	train_000445	chất_lượng sản_phẩm tuyệt_vời giao hàng chậm diem	0
446	train_000446	sp_y hình đóng_gói sản_phẩm đẹp giao hàng	0
447	train_000447	lọ chiết xinh hợp ủng_hộ tiếp	0
448	train_000448	mẫu ko hình	1
449	train_000449	re ma_dep	0
450	train_000450	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp shop phục_vụ giao hàng vừa_vặn shop làm_ăn	0
451	train_000451	gửi hàng ko dây phone uổn máy màu đen xì toàn_bộ than ko hình_mẫu trắng_đen	1
452	train_000452	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp shop phục_vụ	0
453	train_000453	chất_lượng sản_phẩm tuyệt_vời tiền giao hàng sản_phẩm tặng đẹp nhe moi nguoi	0
454	train_000454	quạt chạy êm khỏe k lâu_dài bền ko shop phục_vụ	0
455	train_000455	thời_gián giao hàng ko chủ_động thông_báo kh	1
456	train_000456	báo con_trai màu ghi xám shop màu hồng mầu cảm quá_dở	1
457	train_000457	màu vàng giao màu trắng ok shop gọi điện thất_vọng k hình tí	1
458	train_000458	chất_lượng sản_phẩm kém sước chỗ đóng_gói sản_phẩm kém xe gãy shop phục_vụ kém tiền	1
459	train_000459	mua shop đầu shop đóng_gói sơ_sài hàng khui chai chảy nửa mong shop chú_ý đóng_gói sản_phẩm đóng_gói trân_trọng khách_hàng	1
460	train_000460	vải dc giao hàng lộn_xộn hàng	1
461	train_000461	áo vay ma bao_la giong may chu mickey đen in loang lố noi k hai long keu_tra hang thi tra_nhe	1
462	train_000462	đóng_gói sản_phẩm đẹp rẻ chất_lượng	0
463	train_000463	shop phục_vụ nhiệt_tình ủng_hộ dài_dài v	0
464	train_000464	giày nhẹ êm chân	0
465	train_000465	giày dễ_thương lắm êm thoải_mái nè	0
466	train_000466	sp trục_trặc tư_vấn of shop shop hok trả_lời phục_vụ kém	1
467	train_000467	giày đẹp mềm đi đóng_gói cẩn_thận	0
468	train_000468	ok đấy giao hàng	0
469	train_000469	gel mh decumar	1
470	train_000470	chất_lượng sản_phẩm kém giao sp hu kh bao lai lo nhu ko bit ban uy chi co toi shop phục_vụ kém	1
471	train_000471	hàng đẹp dây giày hơi bẩn	0
472	train_000472	vải xấu mặc ngứa	1
473	train_000473	hàng báo trc tuần shipper giao bảo r hoàn tiền	1
474	train_000474	đóng_gói sản_phẩm kém shop phục_vụ kém ốp màu giao màu mua miếng kính cường_lực mặt kính hơi trầy nt shop ko trả_lời buôn_bán điêu vãi đừng mua nha	1
475	train_000475	pin k cầm sặc xài đuợc chút máy ưa tắt tệ say lầm mua	1
476	train_000476	cáp giao sai màu	1
477	train_000477	shop nhiệt_tình tỉ_mỉ giao hàng	0
478	train_000478	chất_lượng sản_phẩm tuyệt_vời shop phục_vụ giao hàng nguy_hiểm shop hàng đẹp lắm mua nha giao hàng cực	0
479	train_000479	nước_hoa_hồng lành_tính da nhạy_cảm chai chủ shop nhắn_tin nhiệt_tình nhiệt_tình nhắn_tin trả_lời lắm sp tiền k kích_ứng dịu da mùi hương nhẹ dễ_chịu lắm	0
480	train_000480	sản_phẩm nầy tệ dán đt khoản rớt giới_thiệu hàng nầy khách_hàng	1
481	train_000481	máy yếu lực hút k gọn giao hàng	1
482	train_000482	khô đợt hơi ướt đợt ngon ko dc	0
483	train_000483	đóng_gói giầy đẹp	0
484	train_000484	đóng_gói sản_phẩm đẹp giao hàng mask ủng_hộ shop dài_dài	0
485	train_000485	hàng đẹp mong_đợi ưng_ý sz to ủng_hộ shop tiếp đóng_gói sản_phẩm đẹp giao hàng	0
486	train_000486	mua giấy_nến gửi giấy bạc	1
487	train_000487	giao hàng chất_lượng tương_đương giá_thành	0
488	train_000488	đàn_bà	0
489	train_000489	chất ko đẹp	1
490	train_000490	mẫu phom nhỏ_bé chân m đi chật mẹ sz	0
491	train_000491	ốp xước hơi cũ s sp đẹp tiền	0
492	train_000492	giao hàng shop phục_vụ hàng chuẩn	0
493	train_000493	đóng_gói sản_phẩm đẹp shop phục_vụ tiền	0
494	train_000494	chất_lượng sản_phẩm đồng_tâm	0
495	train_000495	giao hàng siêu ủng_hộ dài_dài	0
496	train_000496	giao hàng siêu chất_lượng sản_phẩm tuyệt_vời	0
497	train_000497	đóng_gói sản_phẩm kém hộp rách_nát	0
498	train_000498	xài dc tiền đo	1
499	train_000499	chất_lượng sản_phẩm kém đóng_gói sản_phẩm kém tiền giày giày hàng_mã ko mua bây h thùng rác	1
500	train_000500	thank shop đóng_gói sản_phẩm đẹp chất_lượng sản_phẩm tuyệt_vời shop shop phục_vụ tiền tiền giao hàng	0
501	train_000501	gói hàng siêu kĩ giao	0
502	train_000502	tốc_độ nạp tiền đấy	0
503	train_000503	giấy in ổn nội hấp_dẫn nhàm_chán kiểu viết sách sách trang giá chát hợp cảm phí tiền	1
504	train_000504	sản_phẩm mô_tả pin chẳng đầu đặt_hàng	1
505	train_000505	cộng son giá_thành hạt_dẻ màu_sắc đa_dạng lựa_chọn hốt đứa màu ưng_ý khuyến_khích kèm son dưỡng son khô môi điểm_trừ son gãy cực nhẹ_nhàng cực son nóng đãng máy_tính son tan chảy >	1
